gene_A	gene_B	combined_score	neighborhood	fusion	cooccurence	coexpression	experiments	database	textmining	evidence_type
BUB1B	MAD2L1	0.000999	0	0	0	0	0.983	0.8	0.87	Experiments + Databases
BUB1B	CDC20	0.000999	0	0	0	0	0.979	0.8	0.984	Experiments + Databases
FANCD2	CHEK1	0.000457	0	0	0	0	0.457	0	0	Experiments
FANCD2	BLM	0.000457	0	0	0	0	0.457	0	0	Experiments
FANCD2	MCM3	0.000457	0	0	0	0	0.457	0	0	Experiments
FANCD2	PCNA	0.000457	0	0	0	0	0.457	0	0	Experiments
FANCD2	H2AX	0.000475	0	0	0	0	0.426	0	0.123	Experiments
FANCD2	EME1	0.000499	0	0	0	0	0	0.5	0	Databases
FANCD2	EME2	0.000499	0	0	0	0	0	0.5	0	Databases
FANCD2	FAAP24	0.000499	0	0	0	0	0	0.5	0	Databases
FANCD2	MCM7	5e-04	0	0	0	0	0.292	0	0.323	Experiments
FANCD2	POLD1	0.00054	0	0	0	0	0	0.54	0	Databases
FANCD2	XRCC3	0.000553	0	0	0	0	0	0	0.553	Text-mining
FANCD2	UHRF1	0.000567	0	0	0	0	0.301	0	0.406	Experiments
FANCD2	POLN	0.000748	0	0	0	0	0.457	0.5	0.147	Experiments + Databases
FANCD2	FANCB	0.000895	0	0	0	0	0.8	0.5	0	Experiments + Databases
FANCD2	UBE2T	0.000925	0	0	0	0	0.852	0.5	0.068	Experiments + Databases
FANCD2	RAD51	0.00095	0	0	0	0	0.457	0	0.913	Experiments
FANCD2	FANCA	0.000969	0	0	0	0	0.897	0.5	0.46	Experiments + Databases
FANCD2	FANCG	0.000985	0	0	0	0	0.854	0.5	0.819	Experiments + Databases
FANCD2	BRCA2	0.000995	0	0	0	0	0.457	0.54	0.982	Experiments + Databases
FANCD2	FANCI	0.000999	0	0	0	0	0.973	0.9	0.982	Experiments + Databases
CCNB2	E2F1	0.000427	0	0	0	0	0	0	0.427	Text-mining
CCNB2	CENPA	0.000477	0	0	0	0	0	0	0.477	Text-mining
CCNB2	ZWINT	0.000512	0	0	0	0	0	0	0.512	Text-mining
CCNB2	PLK1	0.000542	0	0	0	0	0	0	0.542	Text-mining
CCNB2	RRM2	0.000555	0	0	0	0	0	0	0.555	Text-mining
CCNB2	MELK	0.000587	0	0	0	0	0	0	0.587	Text-mining
CCNB2	CCNA2	0.000596	0	0	0	0	0	0	0.596	Text-mining
CCNB2	CDCA8	0.000602	0	0	0	0	0	0	0.602	Text-mining
CCNB2	DIAPH3	0.000622	0	0	0	0	0.622	0	0	Experiments
CCNB2	CKS1B	0.000649	0	0	0	0	0.642	0	0.061	Experiments
CCNB2	CKS2	0.000693	0	0	0	0	0.632	0	0.2	Experiments
CCNB2	BIRC5	0.000698	0	0	0	0	0	0	0.698	Text-mining
CCNB2	CCNE2	0.000723	0	0	0	0	0.616	0	0.31	Experiments
CCNB2	AURKB	0.000726	0	0	0	0	0	0	0.726	Text-mining
CCNB2	BUB1	0.000831	0	0	0	0	0	0	0.831	Text-mining
CCNB2	CDK1	0.000999	0	0	0	0	0.66	0.9	0.978	Experiments + Databases
ERC2	PPFIA4	0.000402	0	0	0	0	0.301	0	0.179	Experiments
ERC2	UNC13A	0.000597	0	0	0	0	0.292	0	0.454	Experiments
ERC2	CALML6	0.000847	0	0	0	0	0	0	0.847	Text-mining
IGF2BP1	IGF2BP2	0.000505	0	0	0	0	0.457	0	0.127	Experiments
IGF2BP1	IGF2	0.000967	0	0	0	0	0	0	0.967	Text-mining
RFX5	RFXANK	0.000999	0	0	0	0	0.96	0.9	0.982	Experiments + Databases
ISL2	LHX3	0.000878	0	0	0	0	0.691	0	0.622	Experiments
HSF2BP	BRCA2	0.000912	0	0	0	0	0.912	0	0	Experiments
PKN3	PKN1	9e-04	0	0	0	0	0	0.9	0	Databases
S100A1	CACYBP	0.00043	0	0	0	0	0.048	0	0.426	Experiments
S100A1	S100P	0.000637	0	0	0	0	0.637	0	0	Experiments
S100A1	S100A3	0.000638	0	0	0	0	0.547	0	0.234	Experiments
S100A1	ANXA2	0.000888	0	0	0	0	0	0	0.888	Text-mining
GPC2	GPC3	0.000596	0	0	0	0	0	0	0.596	Text-mining
GPC2	MDK	0.000702	0	0	0	0	0	0	0.702	Text-mining
GRIN2C	ACTN2	0.000499	0	0	0	0	0	0.5	0	Databases
GRIN2C	GRIK4	0.000552	0	0	0	0	0	0.54	0.068	Databases
GRIN2C	CNIH2	0.00072	0	0	0	0	0	0.72	0	Databases
GRIN2C	GRIN2A	0.000998	0	0	0	0	0	0.9	0.982	Databases
SPINDOC	H3C2	8e-04	0	0	0	0	0.8	0	0	Experiments
SPINDOC	H3C6	8e-04	0	0	0	0	0.8	0	0	Experiments
SPINDOC	H3C10	8e-04	0	0	0	0	0.8	0	0	Experiments
PDZK1IP1	KPNA2	0.00041	0	0	0	0	0	0	0.41	Text-mining
PDZK1IP1	DMBT1	0.00042	0	0	0	0	0	0	0.421	Text-mining
CCT3	SOX2	0.000457	0	0	0	0	0.457	0	0	Experiments
CCT3	CCNE2	0.000499	0	0	0	0	0	0.5	0	Databases
CCT3	TUBA3C	0.000499	0	0	0	0	0	0.5	0	Databases
CCT3	FBXW10	0.000499	0	0	0	0	0	0.5	0	Databases
CCT3	TTLL3	0.000532	0	0	0	0	0.532	0	0	Experiments
CCT3	CDC20	0.000734	0	0	0	0	0.734	0	0	Experiments
CCT3	PPP2R2C	0.000734	0	0	0	0	0.734	0	0	Experiments
CCT3	PFDN6	0.000904	0	0	0	0	0.8	0.54	0	Experiments + Databases
SSR2	RHBDF2	0.000881	0	0	0	0	0	0	0.881	Text-mining
HDAC11	CDT1	0.000501	0	0	0	0	0.457	0	0.119	Experiments
HDAC11	H2BC17	0.00065	0	0	0	0	0	0.65	0	Databases
HDAC11	H2AC13	0.00065	0	0	0	0	0	0.65	0	Databases
HDAC11	H2BC11	0.00065	0	0	0	0	0	0.65	0	Databases
HDAC11	H2AX	0.00065	0	0	0	0	0	0.65	0	Databases
HDAC11	H2BC15	0.00065	0	0	0	0	0	0.65	0	Databases
HDAC11	H2BC18	0.00065	0	0	0	0	0	0.65	0	Databases
HDAC11	H2AZ1	0.00065	0	0	0	0	0	0.65	0	Databases
HDAC11	H2BC9	0.00065	0	0	0	0	0	0.65	0	Databases
TRIM54	FLNC	0.000457	0	0	0	0	0.457	0	0	Experiments
RHO	GNG4	0.000499	0	0	0	0	0	0.5	0	Databases
RHO	CALML6	0.000819	0	0	0	0	0	0	0.819	Text-mining
H2AZ1	EHMT2	0.000402	0	0	0	0	0.402	0	0	Experiments
H2AZ1	NCAPG2	0.000499	0	0	0	0	0	0.5	0	Databases
H2AZ1	EZH2	0.000499	0	0	0	0	0	0.5	0	Databases
H2AZ1	PLK1	0.000499	0	0	0	0	0	0.5	0	Databases
H2AZ1	PHF19	0.000499	0	0	0	0	0	0.5	0	Databases
H2AZ1	DNMT3B	0.000499	0	0	0	0	0	0.5	0	Databases
H2AZ1	DNMT1	0.000499	0	0	0	0	0	0.5	0	Databases
H2AZ1	PKN1	0.000499	0	0	0	0	0	0.5	0	Databases
H2AZ1	H2BC6	0.000538	0	0	0	0	0.538	0	0	Experiments
H2AZ1	H2BC8	0.000547	0	0	0	0	0.547	0	0	Experiments
H2AZ1	ORC1	0.000568	0	0	0	0	0	0.5	0.173	Databases
H2AZ1	UHRF1	0.000579	0	0	0	0	0.193	0.5	0	Experiments + Databases
H2AZ1	CBX2	0.000581	0	0	0	0	0.197	0.5	0	Experiments + Databases
H2AZ1	H2AX	0.000581	0	0	0	0	0.33	0.4	0	Experiments + Databases
H2AZ1	H2BC18	0.000591	0	0	0	0	0.288	0	0.449	Experiments
H2AZ1	CENPA	0.000701	0	0	0	0	0.428	0.5	0	Experiments + Databases
H2AZ1	H2BC15	0.000706	0	0	0	0	0.184	0.4	0.449	Experiments + Databases
H2AZ1	H2BC9	0.000744	0	0	0	0	0.288	0.4	0.449	Experiments + Databases
H2AZ1	H2BC17	0.000767	0	0	0	0	0.354	0.4	0.448	Experiments + Databases
H2AZ1	H4C14	0.000837	0	0	0	0	0.837	0	0	Experiments
H2AZ1	H4C8	0.000879	0	0	0	0	0.879	0	0	Experiments
H2AZ1	H4C5	0.000879	0	0	0	0	0.879	0	0	Experiments
H2AZ1	H4C12	0.000879	0	0	0	0	0.879	0	0	Experiments
H2AZ1	H2BC11	0.000969	0	0	0	0	0.914	0.4	0.449	Experiments + Databases
H2AZ1	VPS72	0.000983	0	0	0	0	0.956	0	0.637	Experiments
MAD2L1	RACGAP1	0.000445	0	0	0	0	0	0	0.445	Text-mining
MAD2L1	SGO2	0.000456	0	0	0	0	0.456	0	0	Experiments
MAD2L1	UBD	0.000457	0	0	0	0	0.457	0	0	Experiments
MAD2L1	TTK	0.000485	0	0	0	0	0.245	0	0.347	Experiments
MAD2L1	CDC20B	0.000502	0	0	0	0	0.362	0	0.252	Experiments
MAD2L1	CCNA2	0.000601	0	0	0	0	0	0.5	0.235	Databases
MAD2L1	KIF20A	0.000615	0	0	0	0	0.615	0	0	Experiments
MAD2L1	UBE2C	0.000628	0	0	0	0	0.287	0.5	0	Experiments + Databases
MAD2L1	CDK1	0.000691	0	0	0	0	0	0.5	0.408	Databases
MAD2L1	BUB1	0.000804	0	0	0	0	0.576	0	0.556	Experiments
MAD2L1	NEK2	0.000861	0	0	0	0	0.734	0.5	0	Experiments + Databases
MAD2L1	CDC20	0.000999	0	0	0	0	0.981	0.9	0.794	Experiments + Databases
ITGA2	COL2A1	0.000465	0	0	0	0	0	0	0.466	Text-mining
ITGA2	LAMA3	0.000499	0	0	0	0	0	0.5	0	Databases
ITGA2	COL9A1	0.000595	0	0	0	0	0	0.5	0.225	Databases
ITGA2	FLNC	0.00065	0	0	0	0	0	0.65	0	Databases
ITGA2	ITGA6	0.000818	0	0	0	0	0	0.54	0.621	Databases
RGS20	OTX1	0.000451	0	0	0	0	0.451	0	0	Experiments
RGS20	GNAZ	0.000746	0	0	0	0	0.486	0.5	0.091	Experiments + Databases
DCAF13	DCAF4L2	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF13	DCAF8L2	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF13	DCAF4L1	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF13	DCAF8L1	0.00054	0	0	0	0	0	0.54	0	Databases
DCAF13	DET1	9e-04	0	0	0	0	0	0.9	0	Databases
DCAF13	DTL	9e-04	0	0	0	0	0	0.9	0	Databases
MELK	BIRC5	0.000436	0	0	0	0	0	0	0.436	Text-mining
MELK	FOXM1	0.000705	0	0	0	0	0	0	0.705	Text-mining
RPL10L	CUL7	0.000403	0	0	0	0	0.314	0	0.166	Experiments
RPL10L	RPL36A	0.000867	0	0	0	0	0.867	0	0	Experiments
RPL10L	RPS10	0.000896	0	0	0	0	0.896	0	0	Experiments
RPL10L	RPL30	0.000926	0	0	0	0	0.915	0	0.162	Experiments
CKB	ALDOA	0.00042	0	0	0	0	0.421	0	0	Experiments
PCLAF	UHRF1	0.000487	0	0	0	0	0.488	0	0	Experiments
PCLAF	PCNA	0.000966	0	0	0	0	0.966	0	0	Experiments
PLK1	BIRC5	0.000406	0	0	0	0	0	0	0.406	Text-mining
PLK1	G6PD	0.000414	0	0	0	0	0	0	0.414	Text-mining
PLK1	ECT2	0.000418	0	0	0	0	0	0	0.419	Text-mining
PLK1	CDK1	0.000428	0	0	0	0	0	0	0.428	Text-mining
PLK1	RACGAP1	0.000457	0	0	0	0	0.457	0	0	Experiments
PLK1	RAD51	0.000457	0	0	0	0	0.457	0	0	Experiments
PLK1	CLSPN	0.000457	0	0	0	0	0.457	0	0	Experiments
PLK1	FBXO43	0.000471	0	0	0	0	0.471	0	0	Experiments
PLK1	KIF2C	0.000486	0	0	0	0	0.292	0	0.304	Experiments
PLK1	H2BC9	0.000499	0	0	0	0	0	0.5	0	Databases
PLK1	H2BC11	0.000499	0	0	0	0	0	0.5	0	Databases
PLK1	H2BC17	0.000499	0	0	0	0	0	0.5	0	Databases
PLK1	H2AX	0.000499	0	0	0	0	0	0.5	0	Databases
PLK1	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
PLK1	RRM2	0.000522	0	0	0	0	0.329	0	0.318	Experiments
PLK1	MCM3	0.00054	0	0	0	0	0.292	0	0.378	Experiments
PLK1	KIF20A	0.000563	0	0	0	0	0	0	0.563	Text-mining
PLK1	UBE2C	0.00057	0	0	0	0	0	0.4	0.313	Databases
PLK1	TOP2A	0.000578	0	0	0	0	0.292	0	0.429	Experiments
PLK1	PRC1	0.00063	0	0	0	0	0.457	0	0.346	Experiments
PLK1	SPAG5	0.000649	0	0	0	0	0.428	0	0.412	Experiments
PLK1	BUB1	0.000728	0	0	0	0	0.292	0	0.632	Experiments
PLK1	CDC20	0.000785	0	0	0	0	0.734	0	0.227	Experiments
PLK1	SKA3	0.000793	0	0	0	0	0.292	0.72	0	Experiments + Databases
PLK1	CENPF	0.000812	0	0	0	0	0	0.72	0.358	Databases
PLK1	NCAPG2	0.000843	0	0	0	0	0.292	0.5	0.593	Experiments + Databases
PLK1	CDC25C	0.000894	0	0	0	0	0.618	0	0.734	Experiments
PLK1	GTSE1	0.000926	0	0	0	0	0.292	0.9	0	Experiments + Databases
PLK1	FOXM1	0.000944	0	0	0	0	0.292	0.9	0.279	Experiments + Databases
PLK1	ERCC6L	0.00095	0	0	0	0	0.725	0	0.826	Experiments
PLK1	BRCA2	0.000979	0	0	0	0	0.96	0	0.515	Experiments
TPX2	RRM2	0.000438	0	0	0	0	0	0	0.438	Text-mining
TPX2	AURKB	0.000506	0	0	0	0	0.292	0	0.331	Experiments
TPX2	MKI67	0.000599	0	0	0	0	0.292	0	0.457	Experiments
TPX2	HMMR	0.000761	0	0	0	0	0.292	0	0.677	Experiments
CDT1	MCMDC2	0.000505	0	0	0	0	0.367	0	0.251	Experiments
CDT1	CCNA2	0.000655	0	0	0	0	0.655	0	0	Experiments
CDT1	DTL	0.000659	0	0	0	0	0.457	0	0.398	Experiments
CDT1	CDK1	0.000665	0	0	0	0	0.665	0	0	Experiments
CDT1	CKS1B	0.000671	0	0	0	0	0.671	0	0	Experiments
CDT1	CKS2	0.000671	0	0	0	0	0.671	0	0	Experiments
CDT1	CDC45	0.000767	0	0	0	0	0	0	0.767	Text-mining
CDT1	MCM8	0.000805	0	0	0	0	0.367	0.5	0.433	Experiments + Databases
CDT1	MCM10	9e-04	0	0	0	0	0.045	0.5	0.807	Experiments + Databases
CDT1	ORC1	0.000938	0	0	0	0	0.826	0.5	0.353	Experiments + Databases
CDT1	MCM3	0.000944	0	0	0	0	0.523	0.5	0.786	Experiments + Databases
CDT1	PCNA	0.00096	0	0	0	0	0.96	0	0	Experiments
CDT1	MCM7	0.000982	0	0	0	0	0.669	0.5	0.905	Experiments + Databases
LIN37	FOXM1	0.000565	0	0	0	0	0.167	0.5	0	Experiments + Databases
LIN37	MYBL1	0.000685	0	0	0	0	0.685	0	0	Experiments
LIN37	RBL1	0.000688	0	0	0	0	0.671	0	0.091	Experiments
LIN37	E2F5	0.000831	0	0	0	0	0.586	0.5	0.252	Experiments + Databases
LIN37	LIN9	0.000999	0	0	0	0	0.965	0.9	0.982	Experiments + Databases
CHAF1A	H3C2	0.00042	0	0	0	0	0.421	0	0	Experiments
CHAF1A	PCNA	0.000457	0	0	0	0	0.457	0	0	Experiments
CHAF1A	CHAF1B	0.000998	0	0	0	0	0.672	0.9	0.96	Experiments + Databases
KIFC2	KIF5A	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC2	KIF21B	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC2	KIF20A	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC2	KIFC1	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC2	KIF2C	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC2	KIF18B	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC2	KIF14	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC2	KIF15	0.00054	0	0	0	0	0	0.54	0	Databases
KIFC2	KLC2	0.000564	0	0	0	0	0	0.54	0.092	Databases
BIRC5	H2AX	0.000457	0	0	0	0	0.457	0	0	Experiments
BIRC5	UBE2C	0.000483	0	0	0	0	0	0	0.484	Text-mining
BIRC5	TOP2A	0.000507	0	0	0	0	0	0	0.507	Text-mining
BIRC5	FOXM1	0.00051	0	0	0	0	0	0	0.51	Text-mining
BIRC5	CENPF	0.00055	0	0	0	0	0	0	0.55	Text-mining
BIRC5	KIF2C	0.000599	0	0	0	0	0	0	0.599	Text-mining
BIRC5	BUB1	0.000638	0	0	0	0	0	0	0.638	Text-mining
BIRC5	CDK1	0.00079	0	0	0	0	0.457	0	0.63	Experiments
BIRC5	AURKB	0.000998	0	0	0	0	0.5	0.8	0.983	Experiments + Databases
BIRC5	CDCA8	0.000999	0	0	0	0	0.773	0.8	0.984	Experiments + Databases
BIRC5	INCENP	0.000999	0	0	0	0	0.756	0.8	0.983	Experiments + Databases
BUB1	CDC20B	0.000409	0	0	0	0	0.303	0	0.187	Experiments
BUB1	RFC4	0.000476	0	0	0	0	0	0	0.476	Text-mining
BUB1	CCNA2	0.000503	0	0	0	0	0	0	0.503	Text-mining
BUB1	TTK	0.000544	0	0	0	0	0.066	0	0.532	Experiments
BUB1	CENPF	0.000657	0	0	0	0	0	0	0.657	Text-mining
BUB1	KIF2C	0.000668	0	0	0	0	0	0	0.668	Text-mining
BUB1	DSN1	0.000725	0	0	0	0	0.725	0	0	Experiments
BUB1	SPC24	0.000725	0	0	0	0	0.725	0	0	Experiments
BUB1	AURKB	0.000762	0	0	0	0	0	0	0.762	Text-mining
BUB1	CDK1	0.000901	0	0	0	0	0.292	0	0.865	Experiments
BUB1	ZWINT	0.000926	0	0	0	0	0.725	0	0.742	Experiments
BUB1	CDC20	0.000983	0	0	0	0	0.806	0	0.919	Experiments
COL22A1	COL7A1	4e-04	0	0	0	0	0	0.4	0	Databases
COL22A1	COL15A1	4e-04	0	0	0	0	0	0.4	0	Databases
COL22A1	COL9A1	4e-04	0	0	0	0	0	0.4	0	Databases
COL22A1	SERPINH1	0.000499	0	0	0	0	0	0.5	0	Databases
CDC25A	SFN	0.000409	0	0	0	0	0.079	0	0.385	Experiments
CDC25A	CDK1	0.000494	0	0	0	0	0.095	0	0.464	Experiments
CDC25A	NAA10	0.000534	0	0	0	0	0.534	0	0	Experiments
CDC25A	CHEK1	0.000608	0	0	0	0	0.457	0	0.309	Experiments
CDC25A	CDC25C	9e-04	0	0	0	0	0	0.9	0.05	Databases
RAB24	CHML	0.000564	0	0	0	0	0.165	0.5	0	Experiments + Databases
KREMEN2	DKK1	0.000993	0	0	0	0	0.439	0.5	0.978	Experiments + Databases
CALML6	CNR1	0.000404	0	0	0	0	0	0	0.404	Text-mining
CALML6	TRPC6	0.000575	0	0	0	0	0.048	0	0.572	Experiments
CALML6	DAPK2	0.000576	0	0	0	0	0	0	0.576	Text-mining
CALML6	KCNQ3	0.000582	0	0	0	0	0	0	0.582	Text-mining
CALML6	MYO1A	0.000613	0	0	0	0	0	0	0.613	Text-mining
CALML6	STRA6	0.000674	0	0	0	0	0	0	0.674	Text-mining
CALML6	PLA2G6	0.00069	0	0	0	0	0	0	0.69	Text-mining
CALML6	SCN4A	0.000695	0	0	0	0	0.048	0	0.693	Experiments
CALML6	BEX2	0.000716	0	0	0	0	0	0	0.716	Text-mining
CALML6	UNC13A	0.000848	0	0	0	0	0	0	0.848	Text-mining
BFSP2	EPHB2	0.000671	0	0	0	0	0	0	0.671	Text-mining
BFSP2	BFSP1	0.000852	0	0	0	0	0.352	0	0.782	Experiments
FEN1	BLM	5e-04	0	0	0	0	0.457	0	0.118	Experiments
FEN1	RFC3	0.000543	0	0	0	0	0	0.5	0.125	Databases
FEN1	DDX11	0.000617	0	0	0	0	0.292	0	0.481	Experiments
FEN1	DNA2	0.000649	0	0	0	0	0.321	0	0.504	Experiments
FEN1	RFC4	0.000655	0	0	0	0	0	0.5	0.338	Databases
FEN1	RECQL4	0.000759	0	0	0	0	0	0	0.759	Text-mining
FEN1	POLD1	0.000883	0	0	0	0	0.735	0.5	0.192	Experiments + Databases
FEN1	PCNA	0.000992	0	0	0	0	0.977	0.5	0.351	Experiments + Databases
SHCBP1	CENPA	6e-04	0	0	0	0	0.287	0	0.463	Experiments
SHCBP1	RACGAP1	0.000673	0	0	0	0	0.673	0	0	Experiments
CDCA7	SFN	0.000601	0	0	0	0	0.601	0	0	Experiments
YEATS2	VPS72	0.000639	0	0	0	0	0	0.54	0.249	Databases
ESCO2	PCNA	0.000481	0	0	0	0	0.359	0	0.224	Experiments
MCM7	L3MBTL1	0.000406	0	0	0	0	0.406	0	0	Experiments
MCM7	KIF14	0.000444	0	0	0	0	0.292	0	0.248	Experiments
MCM7	RECQL4	0.000457	0	0	0	0	0.457	0	0	Experiments
MCM7	MCMDC2	0.000476	0	0	0	0	0.369	0	0.204	Experiments
MCM7	PCNA	0.000682	0	0	0	0	0.682	0	0	Experiments
MCM7	WDHD1	0.000872	0	0	0	0	0.872	0	0	Experiments
MCM7	CLSPN	0.000895	0	0	0	0	0.8	0.5	0	Experiments + Databases
MCM7	CDC7	0.000896	0	0	0	0	0.801	0.5	0	Experiments + Databases
MCM7	MCM10	0.000911	0	0	0	0	0.733	0.5	0.388	Experiments + Databases
MCM7	ORC1	0.000936	0	0	0	0	0.784	0.65	0.228	Experiments + Databases
MCM7	MCM8	0.000984	0	0	0	0	0.534	0.9	0.691	Experiments + Databases
MCM7	GINS3	0.000993	0	0	0	0	0.979	0.54	0.408	Experiments + Databases
MCM7	CDC45	0.000997	0	0	0	0	0.981	0.54	0.763	Experiments + Databases
MCM7	MCM3	0.000999	0	0	0	0	0.99	0.9	0.986	Experiments + Databases
CBX2	TTK	0.000459	0	0	0	0	0	0	0.459	Text-mining
CBX2	H2BC11	0.000499	0	0	0	0	0	0.5	0	Databases
CBX2	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
CBX2	H2BC9	0.000499	0	0	0	0	0	0.5	0	Databases
CBX2	H2BC17	0.000499	0	0	0	0	0	0.5	0	Databases
CBX2	CDC20B	0.00054	0	0	0	0	0	0.54	0	Databases
CBX2	CDC20	0.00054	0	0	0	0	0	0.54	0	Databases
CBX2	H2AX	0.000596	0	0	0	0	0.226	0.5	0	Experiments + Databases
CBX2	RAD51	0.00072	0	0	0	0	0	0.72	0	Databases
CBX2	BRCA2	0.00072	0	0	0	0	0	0.72	0	Databases
CBX2	H3C10	9e-04	0	0	0	0	0.9	0	0	Experiments
CBX2	UBE2C	9e-04	0	0	0	0	0	0.9	0	Databases
CBX2	CUL7	9e-04	0	0	0	0	0	0.9	0	Databases
CBX2	H3C6	9e-04	0	0	0	0	0.9	0	0	Experiments
CBX2	EZH2	9e-04	0	0	0	0	0	0.9	0	Databases
CBX2	H3C2	9e-04	0	0	0	0	0.9	0	0	Experiments
TERT	SNRPE	0.00072	0	0	0	0	0	0.72	0	Databases
TERT	SNRPB	0.00072	0	0	0	0	0	0.72	0	Databases
TERT	SMG5	0.000731	0	0	0	0	0.335	0.54	0.191	Experiments + Databases
TERT	H2BC6	8e-04	0	0	0	0	0.8	0	0	Experiments
TERT	H2AC13	8e-04	0	0	0	0	0.8	0	0	Experiments
TERT	H2BC11	8e-04	0	0	0	0	0.8	0	0	Experiments
TERT	H2BC18	8e-04	0	0	0	0	0.8	0	0	Experiments
TERT	H2AC11	8e-04	0	0	0	0	0.8	0	0	Experiments
TERT	H2BC8	8e-04	0	0	0	0	0.8	0	0	Experiments
SH3PXD2B	ADAM15	0.000416	0	0	0	0	0	0	0.417	Text-mining
CNIH2	COL7A1	0.000499	0	0	0	0	0	0.5	0	Databases
CNIH2	GRIK4	0.00054	0	0	0	0	0	0.54	0	Databases
CNIH2	GRIN2A	0.00072	0	0	0	0	0	0.72	0	Databases
CD34	TOMM40L	0.00054	0	0	0	0	0	0.54	0	Databases
CD34	PODXL	0.00059	0	0	0	0	0	0	0.59	Text-mining
RMI2	RFC4	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	EXO1	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	BRCA2	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	RAD51	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	RFC3	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	XRCC3	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	XRCC2	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	RHNO1	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	DNA2	0.000499	0	0	0	0	0	0.5	0	Databases
RMI2	FANCA	0.000734	0	0	0	0	0.734	0	0	Experiments
RMI2	BLM	0.000941	0	0	0	0	0.457	0.8	0.506	Experiments + Databases
FANCI	SLCO6A1	0.000407	0	0	0	0	0	0	0.407	Text-mining
FANCI	ECT2	0.000482	0	0	0	0	0	0	0.482	Text-mining
FANCI	FAAP24	0.000499	0	0	0	0	0	0.5	0	Databases
FANCI	EME1	0.000499	0	0	0	0	0	0.5	0	Databases
FANCI	EME2	0.000499	0	0	0	0	0	0.5	0	Databases
FANCI	POLD1	0.00054	0	0	0	0	0	0.54	0	Databases
FANCI	POLN	0.00063	0	0	0	0	0.292	0.5	0	Experiments + Databases
FANCI	RAD51	0.000669	0	0	0	0	0.292	0	0.552	Experiments
FANCI	FANCA	0.000895	0	0	0	0	0.8	0.5	0	Experiments + Databases
FANCI	UBE2T	0.000895	0	0	0	0	0.8	0.5	0	Experiments + Databases
FANCI	FANCB	0.000895	0	0	0	0	0.8	0.5	0	Experiments + Databases
FANCI	FANCG	0.000934	0	0	0	0	0.8	0.5	0.402	Experiments + Databases
FANCI	BRCA2	0.000955	0	0	0	0	0.23	0.54	0.883	Experiments + Databases
CKS1B	PLEKHG2	0.00047	0	0	0	0	0.47	0	0	Experiments
CKS1B	CDC20	0.000563	0	0	0	0	0.563	0	0	Experiments
CKS1B	CCNE2	0.000826	0	0	0	0	0.667	0.5	0	Experiments + Databases
CKS1B	CKS2	0.000974	0	0	0	0	0.669	0.9	0.285	Experiments + Databases
CKS1B	CCNA2	0.000985	0	0	0	0	0.919	0.5	0.656	Experiments + Databases
CKS1B	CDK1	0.000998	0	0	0	0	0.972	0	0.959	Experiments
ADCY6	GNG4	0.000499	0	0	0	0	0	0.5	0	Databases
ADCY6	GNAZ	0.000526	0	0	0	0	0	0.5	0.091	Databases
ADCY6	GNAL	0.000651	0	0	0	0	0.332	0.5	0	Experiments + Databases
DNAH12	DNAH17	0.00054	0	0	0	0	0	0.54	0.042	Databases
CLSPN	PCNA	0.000457	0	0	0	0	0.457	0	0	Experiments
CLSPN	ORC1	0.000499	0	0	0	0	0	0.5	0	Databases
CLSPN	MCM8	0.000499	0	0	0	0	0	0.5	0	Databases
CLSPN	CDC7	0.00074	0	0	0	0	0.457	0.5	0.121	Experiments + Databases
CLSPN	RHNO1	8e-04	0	0	0	0	0	0.8	0	Databases
CLSPN	MCM10	0.000883	0	0	0	0	0	0.5	0.777	Databases
CLSPN	MCM3	0.000895	0	0	0	0	0.8	0.5	0	Experiments + Databases
CLSPN	GINS3	0.000931	0	0	0	0	0.931	0	0	Experiments
CLSPN	CDC45	0.000965	0	0	0	0	0.886	0.5	0.432	Experiments + Databases
CLSPN	WDHD1	0.000993	0	0	0	0	0.8	0	0.968	Experiments
CLSPN	CHEK1	0.000998	0	0	0	0	0.609	0.8	0.981	Experiments + Databases
ATAD5	PCNA	0.000597	0	0	0	0	0.597	0	0	Experiments
ATAD5	RFC3	0.000756	0	0	0	0	0.639	0	0.353	Experiments
