"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","ENSEMBL","hgnc_symbol","gene_biotype"
"ENSG00000116675.16",204.848740986542,2.56754973005719,0.205673317046133,12.483630676707,9.17075250369488e-36,5.03505324659383e-34,"Upregulated","ENSG00000116675","DNAJC6","protein_coding"
"ENSG00000142627.13",1464.85735157985,-2.095053510442,0.16787166687031,-12.4800899967268,9.58782201966256e-36,5.25135408450434e-34,"Downregulated","ENSG00000142627","EPHA2","protein_coding"
"ENSG00000084774.14",1410.03310130152,1.25472134425324,0.100551852852912,12.4783513048602,9.79947551659783e-36,5.35437688683338e-34,"Upregulated","ENSG00000084774","CAD","protein_coding"
"ENSG00000196932.12",42.3720509469052,-2.20895078825834,0.177078610545297,-12.4744077303074,1.02968965598012e-35,5.61267287300437e-34,"Downregulated","ENSG00000196932","TMEM26","protein_coding"
"ENSG00000215012.9",605.291289819675,1.12514327806325,0.0902536288495489,12.4664602676402,1.13768457285614e-35,6.18650008158374e-34,"Upregulated","ENSG00000215012","RTL10","protein_coding"
"ENSG00000285711.1",23.1251373717252,6.68035966811456,0.536178475669693,12.4592089597978,1.24600389186936e-35,6.7593480816684e-34,"Upregulated","ENSG00000285711","LINC02835","lncRNA"
"ENSG00000154370.16",702.611798676511,1.1450823740553,0.091912151378759,12.4584438170373,1.25801486102104e-35,6.80825661690674e-34,"Upregulated","ENSG00000154370","TRIM11","protein_coding"
"ENSG00000273230.1",60.273022291143,2.0396542615747,0.164001318348788,12.4368162531285,1.64948420202774e-35,8.90564748505713e-34,"Upregulated","ENSG00000273230","","lncRNA"
"ENSG00000233539.5",41.5712235454252,4.44779539152634,0.357922549354977,12.4266978974693,1.87208967154585e-35,1.00835540839424e-33,"Upregulated","ENSG00000233539","","lncRNA"
"ENSG00000137225.13",26.7729474956071,2.10336275869832,0.169310115384182,12.4231369987882,1.95733165627013e-35,1.05177656139527e-33,"Upregulated","ENSG00000137225","CAPN11","protein_coding"
"ENSG00000197085.11",45.8792826643819,6.5323340501439,0.525850285005351,12.422421811709,1.97491153462478e-35,1.05872026372692e-33,"Upregulated","ENSG00000197085","NPSR1-AS1","lncRNA"
"ENSG00000162407.9",4247.09821695746,-1.66562259922482,0.134159943631647,-12.4152004997706,2.16144696490766e-35,1.15327909653406e-33,"Downregulated","ENSG00000162407","PLPP3","protein_coding"
"ENSG00000261716.2",104.436844081485,2.0451141893034,0.164748685773014,12.4135387163033,2.20679240132551e-35,1.17471642346906e-33,"Upregulated","ENSG00000261716","H2BC20P","transcribed_unprocessed_pseudogene"
"ENSG00000172936.16",2287.10019529043,-1.05522584082154,0.0850159762179682,-12.4120887363111,2.24712974846638e-35,1.19339390613647e-33,"Downregulated","ENSG00000172936","MYD88","protein_coding"
"ENSG00000139318.8",3467.54034778574,-1.7374590181892,0.14008457544528,-12.4029288211527,2.51943438109796e-35,1.33488912546286e-33,"Downregulated","ENSG00000139318","DUSP6","protein_coding"
"ENSG00000226330.1",14.751699814273,3.12863673762345,0.252324647527596,12.3992513941044,2.63776332424313e-35,1.39433396186154e-33,"Upregulated","ENSG00000226330","PPP1R15B-AS1","lncRNA"
"ENSG00000198169.9",555.532897964649,1.25181395248251,0.100964771632858,12.3985221007038,2.66187786094828e-35,1.40381632898734e-33,"Upregulated","ENSG00000198169","ZNF251","protein_coding"
"ENSG00000137672.13",37.5373062875078,2.09851222585355,0.169296916081879,12.3954545329026,2.76573041083454e-35,1.45520954255252e-33,"Upregulated","ENSG00000137672","TRPC6","protein_coding"
"ENSG00000196083.10",1891.13965236026,-2.06236705775323,0.166427451858401,-12.3919884293363,2.88792665205242e-35,1.51599475291343e-33,"Downregulated","ENSG00000196083","IL1RAP","protein_coding"
"ENSG00000221944.9",129.735641207438,1.75980131215252,0.142289075786321,12.3677893220367,3.90419290867205e-35,2.04475356714552e-33,"Upregulated","ENSG00000221944","TIGD1","protein_coding"
"ENSG00000178752.16",60.8578495157244,2.64056241598309,0.21365090268251,12.3592382846472,4.34251996698585e-35,2.26909146780663e-33,"Upregulated","ENSG00000178752","ERFE","protein_coding"
"ENSG00000123136.15",2411.09746152014,1.4572915154747,0.117932842675645,12.3569608127122,4.46729014784901e-35,2.32893360230752e-33,"Upregulated","ENSG00000123136","DDX39A","protein_coding"
"ENSG00000135637.14",308.363351768421,1.0639764668402,0.0861681393908966,12.3476783224195,5.0137503888638e-35,2.60514644591995e-33,"Upregulated","ENSG00000135637","CCDC142","protein_coding"
"ENSG00000196460.14",19.1229014325671,2.78018415059486,0.225160291428665,12.3475775100232,5.02003582627777e-35,2.60514644591995e-33,"Upregulated","ENSG00000196460","RFX8","protein_coding"
"ENSG00000152377.14",187.370410366367,4.40060474510856,0.356799819140084,12.3335397302453,5.97625534694754e-35,3.09431170925097e-33,"Upregulated","ENSG00000152377","SPOCK1","protein_coding"
"ENSG00000163687.14",1362.26185587033,-2.90106496561386,0.235248092556663,-12.3319383128052,6.09624029454284e-35,3.14212113140496e-33,"Downregulated","ENSG00000163687","DNASE1L3","protein_coding"
"ENSG00000196456.13",107.618006750505,1.49031196953352,0.12091166211608,12.3256263577186,6.59292035880506e-35,3.39043166867961e-33,"Upregulated","ENSG00000196456","ZNF775","protein_coding"
"ENSG00000146278.11",4987.10490809167,-1.45704003955051,0.118271931652951,-12.3194068041939,7.1216201129746e-35,3.65405022952399e-33,"Downregulated","ENSG00000146278","PNRC1","protein_coding"
"ENSG00000170166.6",15.5302062040723,5.29632297800603,0.430309617140711,12.3081678099566,8.18604507482577e-35,4.18132145057955e-33,"Upregulated","ENSG00000170166","HOXD4","protein_coding"
"ENSG00000121075.11",43.8231961778503,6.73979874131962,0.54779335200781,12.3035424154317,8.66872205038284e-35,4.41793839025116e-33,"Upregulated","ENSG00000121075","TBX4","protein_coding"
"ENSG00000275223.1",19.7819917601122,2.87083530493196,0.233750183984459,12.2816386964762,1.13672209008441e-34,5.76734221152204e-33,"Upregulated","ENSG00000275223","","lncRNA"
"ENSG00000107566.14",3443.69927999805,-1.31607796425973,0.107206942333899,-12.2760516773323,1.21798770038722e-34,6.16589319149252e-33,"Downregulated","ENSG00000107566","ERLIN1","protein_coding"
"ENSG00000108106.14",690.803194821591,1.95753711052119,0.159497983470462,12.2731151073374,1.2629893473829e-34,6.37949952578076e-33,"Upregulated","ENSG00000108106","UBE2S","protein_coding"
"ENSG00000063015.20",126.323120574027,5.88956033214581,0.480592554757963,12.254788955505,1.58361075244895e-34,7.98125773906088e-33,"Upregulated","ENSG00000063015","SEZ6","protein_coding"
"ENSG00000111671.10",424.499074946345,1.49630537837301,0.122177824453669,12.2469473086781,1.74439246534392e-34,8.77213290647505e-33,"Upregulated","ENSG00000111671","SPSB2","protein_coding"
"ENSG00000204536.14",1351.84072948764,1.39914324550681,0.114343593534711,12.2363064012159,1.98878990151315e-34,9.97907162503175e-33,"Upregulated","ENSG00000204536","CCHCR1","protein_coding"
"ENSG00000115386.6",1002.74689405546,7.83045176735196,0.640005842782298,12.234969189204,2.02181552136907e-34,1.01224376213037e-32,"Upregulated","ENSG00000115386","REG1A","protein_coding"
"ENSG00000156831.8",982.754184410186,1.43410801719968,0.117257242865656,12.2304429317237,2.13769785856212e-34,1.0679092818707e-32,"Upregulated","ENSG00000156831","NSMCE2","protein_coding"
"ENSG00000142583.18",397.317180623637,4.3025614962396,0.352090571155943,12.2200417980917,2.4295975640629e-34,1.21106913664802e-32,"Upregulated","ENSG00000142583","SLC2A5","protein_coding"
"ENSG00000221926.13",679.449500995632,3.05968127722301,0.250590457886062,12.2098874116515,2.75269827924454e-34,1.36912104786058e-32,"Upregulated","ENSG00000221926","TRIM16","protein_coding"
"ENSG00000085831.15",500.108163984449,3.14837966373596,0.257938475338992,12.2059326728913,2.88978024280262e-34,1.43416386285816e-32,"Upregulated","ENSG00000085831","TTC39A","protein_coding"
"ENSG00000163468.15",15310.8004489287,1.16264407472953,0.0952818989223884,12.2021505435839,3.02721665509916e-34,1.49909879238353e-32,"Upregulated","ENSG00000163468","CCT3","protein_coding"
"ENSG00000100625.9",54.3874397303293,3.34943890331453,0.274518196726109,12.2011543979954,3.06448277333556e-34,1.51425420517211e-32,"Upregulated","ENSG00000100625","SIX4","protein_coding"
"ENSG00000112164.6",60.9780061663164,7.05770668186316,0.578557627491187,12.1987963627196,3.15452377870661e-34,1.55536497809113e-32,"Upregulated","ENSG00000112164","GLP1R","protein_coding"
"ENSG00000175793.12",1387.33887189475,3.87807872096604,0.317911474014951,12.1986119971991,3.16167351315249e-34,1.55551599467437e-32,"Upregulated","ENSG00000175793","SFN","protein_coding"
"ENSG00000253227.2",37.3815741827985,5.98229804158576,0.490522401933627,12.1957692818996,3.27397437123866e-34,1.60728806605302e-32,"Upregulated","ENSG00000253227","LINC03148","lncRNA"
"ENSG00000167080.9",166.857096932545,7.26004983245003,0.596033065879654,12.1806158887096,3.94293042127836e-34,1.93152604473399e-32,"Upregulated","ENSG00000167080","B4GALNT2","protein_coding"
"ENSG00000230316.7",48.7757252314896,5.72857010222963,0.470529480226571,12.1747315374824,4.23786166873791e-34,2.07153969312715e-32,"Upregulated","ENSG00000230316","FEZF1-AS1","lncRNA"
"ENSG00000120738.8",7682.02366431443,-2.61507797890216,0.21483458326164,-12.1725186848402,4.35435571184128e-34,2.12391642339382e-32,"Downregulated","ENSG00000120738","EGR1","protein_coding"
"ENSG00000006638.13",182.341953304979,-1.79372611432675,0.147425790682224,-12.1669763887726,4.66027502598446e-34,2.26826662399629e-32,"Downregulated","ENSG00000006638","TBXA2R","protein_coding"
"ENSG00000276644.5",36.8108930043654,-2.62070653614229,0.21552926267655,-12.1594000907211,5.11328033412077e-34,2.48343722210609e-32,"Downregulated","ENSG00000276644","DACH1","protein_coding"
"ENSG00000225548.7",71.5870633169011,7.61645929655773,0.626505800987632,12.1570451295919,5.262806505783e-34,2.55060963489227e-32,"Upregulated","ENSG00000225548","LINC01980","lncRNA"
"ENSG00000260289.2",20.3400428186812,6.32279870684759,0.520792913729024,12.140715705163,6.42614708474302e-34,3.1077941114087e-32,"Upregulated","ENSG00000260289","","lncRNA"
"ENSG00000171503.12",2962.21013630065,-1.67771219409415,0.138214116183733,-12.1385010476347,6.60244649286782e-34,3.18627619496572e-32,"Downregulated","ENSG00000171503","ETFDH","protein_coding"
"ENSG00000243364.8",377.322032970659,1.56679091301507,0.129085986751268,12.1375755219199,6.67753946453634e-34,3.21568796671422e-32,"Upregulated","ENSG00000243364","EFNA4","protein_coding"
"ENSG00000160051.12",74.8216595445103,1.46384714058425,0.120671599689393,12.1308339688226,7.25072338950045e-34,3.47698191230686e-32,"Upregulated","ENSG00000160051","IQCC","protein_coding"
"ENSG00000139155.9",10.569471483586,3.90372468866688,0.321810188384119,12.1305192612712,7.27864311268187e-34,3.48302227265808e-32,"Upregulated","ENSG00000139155","SLCO1C1","protein_coding"
"ENSG00000100373.10",401.024900865009,5.71635915992634,0.47137966298646,12.1268684433901,7.61044129035378e-34,3.63414559936431e-32,"Upregulated","ENSG00000100373","UPK3A","protein_coding"
"ENSG00000131944.10",107.626656121531,1.43314439502977,0.118254236220025,12.1191801734971,8.35911096973603e-34,3.98328285832495e-32,"Upregulated","ENSG00000131944","FAAP24","protein_coding"
"ENSG00000167702.13",460.205522952901,1.96281812091376,0.162019175539022,12.1147272499298,8.82572364174028e-34,4.19683469407441e-32,"Upregulated","ENSG00000167702","KIFC2","protein_coding"
"ENSG00000160211.19",1726.65238703264,2.61291972481658,0.215695685907739,12.1139174101712,8.91332391823571e-34,4.22964201798534e-32,"Upregulated","ENSG00000160211","G6PD","protein_coding"
"ENSG00000237978.6",50.3829291188975,4.20669831907001,0.347568566382465,12.1032185472174,1.01550087098934e-33,4.7988222032407e-32,"Upregulated","ENSG00000237978","KCNMB2-AS1","lncRNA"
"ENSG00000184489.12",1236.77972621683,2.58379825230784,0.213598736888379,12.0965052974919,1.10203540946204e-33,5.196942916405e-32,"Upregulated","ENSG00000184489","PTP4A3","protein_coding"
"ENSG00000107562.16",3304.54031159838,-2.69177244817927,0.222557521809061,-12.0947269105945,1.12616112030248e-33,5.29971889533652e-32,"Downregulated","ENSG00000107562","CXCL12","protein_coding"
"ENSG00000164023.14",690.014841562615,-1.7775871236674,0.146993932151628,-12.0929285831593,1.15109078716498e-33,5.4058457835248e-32,"Downregulated","ENSG00000164023","SGMS2","protein_coding"
"ENSG00000239521.9",166.015105772668,1.75260965720082,0.144967973785656,12.089633395802,1.19820183107469e-33,5.61549023099543e-32,"Upregulated","ENSG00000239521","CASTOR3P","transcribed_unprocessed_pseudogene"
"ENSG00000287097.1",87.4024207539846,5.78338037308642,0.4784348850144,12.0881243283762,1.22041146772898e-33,5.70780918960488e-32,"Upregulated","ENSG00000287097","","lncRNA"
"ENSG00000278259.4",1034.53013108562,1.20735149710108,0.0999443751280393,12.0802345860318,1.34335925124872e-33,6.26992931845654e-32,"Upregulated","ENSG00000278259","MYO19","protein_coding"
"ENSG00000251138.7",62.7049235011104,7.19239738672384,0.595500855993061,12.0778959666309,1.38211199335932e-33,6.43758311661009e-32,"Upregulated","ENSG00000251138","LINC02882","lncRNA"
"ENSG00000102287.19",810.355337089524,2.8350752208271,0.234888607769264,12.069871109339,1.5237277152779e-33,7.08268526958417e-32,"Upregulated","ENSG00000102287","GABRE","protein_coding"
"ENSG00000173276.14",664.772227786526,-1.44985891590751,0.120188969290468,-12.0631612407254,1.65313452821518e-33,7.66851996455736e-32,"Downregulated","ENSG00000173276","ZBTB21","protein_coding"
"ENSG00000197299.12",99.5473558012283,2.3478929489776,0.194726800469591,12.0573693159625,1.77357841662851e-33,8.2104760509096e-32,"Upregulated","ENSG00000197299","BLM","protein_coding"
"ENSG00000237265.6",34.783132453417,9.58959046470708,0.795643438754148,12.052623069101,1.87874438432066e-33,8.66204053866299e-32,"Upregulated","ENSG00000237265","","transcribed_unprocessed_pseudogene"
"ENSG00000189120.5",53.5572617987623,2.9929067162046,0.248474516820062,12.0451254096692,2.05763241270726e-33,9.4676082471328e-32,"Upregulated","ENSG00000189120","SP6","protein_coding"
"ENSG00000162522.11",3178.53481220015,1.50251515401232,0.124789708723412,12.0403771223037,2.17956971379264e-33,9.98822975695699e-32,"Upregulated","ENSG00000162522","NHSL3","protein_coding"
"ENSG00000260924.2",26.9612667523379,2.15268809772375,0.178788400204048,12.0404237370373,2.17833843061358e-33,9.98822975695699e-32,"Upregulated","ENSG00000260924","LINC01311","lncRNA"
"ENSG00000088325.16",1226.41194748376,2.09336278068979,0.17388880712725,12.0385136644125,2.22936143336962e-33,1.01958521892337e-31,"Upregulated","ENSG00000088325","TPX2","protein_coding"
"ENSG00000074181.9",1963.15794693707,2.0590638131187,0.171067093487988,12.0365861787631,2.28205278392886e-33,1.04158754575709e-31,"Upregulated","ENSG00000074181","NOTCH3","protein_coding"
"ENSG00000125046.15",243.446339745472,3.89943879545272,0.324022512629888,12.0344687281245,2.34136384910193e-33,1.0665170398815e-31,"Upregulated","ENSG00000125046","SSUH2","protein_coding"
"ENSG00000119703.15",198.616580963987,-1.4135011811598,0.117471984032381,-12.0326662804142,2.39305612268031e-33,1.08788331337047e-31,"Downregulated","ENSG00000119703","ZC2HC1C","protein_coding"
"ENSG00000188807.13",451.795048836603,1.29288651867921,0.10746839180624,12.0303886282231,2.46000079683943e-33,1.11608419385549e-31,"Upregulated","ENSG00000188807","TMEM201","protein_coding"
"ENSG00000185730.8",543.089055722368,1.2820613708792,0.106585411012365,12.028488314695,2.51727568394347e-33,1.1397943485266e-31,"Upregulated","ENSG00000185730","ZNF696","protein_coding"
"ENSG00000129195.16",70.9413834284824,3.28994384862953,0.273715618147279,12.0195693285551,2.80429235023238e-33,1.26676315488324e-31,"Upregulated","ENSG00000129195","PIMREG","protein_coding"
"ENSG00000182759.4",69.1620163855695,5.86501691460551,0.487961094634587,12.0194355228209,2.80883691183964e-33,1.26676315488324e-31,"Upregulated","ENSG00000182759","MAFA","protein_coding"
"ENSG00000118557.16",41.2518470897984,2.92314526802849,0.243214200840096,12.0188099951875,2.83017947469512e-33,1.27386097940238e-31,"Upregulated","ENSG00000118557","PMFBP1","protein_coding"
"ENSG00000170677.6",1369.28850160642,-1.09264130005386,0.0909165224068504,-12.0180718655769,2.85557118940796e-33,1.28274966670441e-31,"Downregulated","ENSG00000170677","SOCS6","protein_coding"
"ENSG00000184445.12",522.849903237423,1.90940189808624,0.158919339226493,12.0149121395788,2.96684808586596e-33,1.33010763297304e-31,"Upregulated","ENSG00000184445","KNTC1","protein_coding"
"ENSG00000164663.14",158.343578454987,1.2341221924672,0.102732849001363,12.0129267752598,3.03895949883599e-33,1.35975490961697e-31,"Upregulated","ENSG00000164663","USP49","protein_coding"
"ENSG00000125319.15",130.368257393668,1.91934998706089,0.159855716982684,12.0067647456662,3.27404562203574e-33,1.46206398799356e-31,"Upregulated","ENSG00000125319","HROB","protein_coding"
"ENSG00000239998.6",58.3506858249199,-1.98804588147835,0.165946021400644,-11.9800755974655,4.51911410927058e-33,2.0141071314455e-31,"Downregulated","ENSG00000239998","LILRA2","protein_coding"
"ENSG00000107984.10",535.145281346911,5.52318206504179,0.461327131735596,11.9723764008039,4.95876891253218e-33,2.20175203000731e-31,"Upregulated","ENSG00000107984","DKK1","protein_coding"
"ENSG00000128594.8",38.915029207235,-1.92318447789507,0.160635316646665,-11.9723639735172,4.95951183178066e-33,2.20175203000731e-31,"Downregulated","ENSG00000128594","LRRC4","protein_coding"
"ENSG00000223705.9",330.821312754991,1.55805865902734,0.130142566134268,11.9719374322148,4.98507814238183e-33,2.20878803462649e-31,"Upregulated","ENSG00000223705","NSUN5P1","transcribed_unprocessed_pseudogene"
"ENSG00000186364.12",63.2538694382458,1.81732154390871,0.151965932550007,11.958743077569,5.84397866872062e-33,2.58431196770466e-31,"Upregulated","ENSG00000186364","NUDT17","protein_coding"
"ENSG00000176907.5",2362.57767223868,-2.26658863431967,0.18967755251811,-11.9496935943607,6.51650449354701e-33,2.87611936190919e-31,"Downregulated","ENSG00000176907","TCIM","protein_coding"
"ENSG00000164176.13",253.05057323767,2.60831329140962,0.218349760670594,11.9455743088474,6.84757062222312e-33,3.01638140006069e-31,"Upregulated","ENSG00000164176","EDIL3","protein_coding"
"ENSG00000163159.14",1718.95928128711,1.05583750711824,0.0884644825180304,11.9351572186391,7.76121115999509e-33,3.412230747905e-31,"Upregulated","ENSG00000163159","VPS72","protein_coding"
"ENSG00000101951.17",426.505833949938,7.50019843205647,0.628815600263255,11.9275005723721,8.5090080750052e-33,3.73377902596271e-31,"Upregulated","ENSG00000101951","PAGE4","protein_coding"
"ENSG00000109065.12",1189.97923551546,1.19615598403415,0.100331911970509,11.9219893306303,9.09115000741222e-33,3.97535964536227e-31,"Upregulated","ENSG00000109065","NAT9","protein_coding"
"ENSG00000121957.15",163.774198551618,1.7736065408158,0.148768053739934,11.9219583521358,9.0945315248059e-33,3.97535964536227e-31,"Upregulated","ENSG00000121957","GPSM2","protein_coding"
"ENSG00000149636.16",745.258933118786,1.2549041677321,0.105269562637026,11.9208642678517,9.21476286078576e-33,4.0201834899359e-31,"Upregulated","ENSG00000149636","DSN1","protein_coding"
"ENSG00000164330.17",146.937149830975,1.96918715823617,0.165220398987479,11.9185474088184,9.47460311541861e-33,4.1256269887637e-31,"Upregulated","ENSG00000164330","EBF1","protein_coding"
"ENSG00000287839.1",91.1831299057371,2.26130590913285,0.189903142006827,11.9076803323852,1.07938373112316e-32,4.69108837637273e-31,"Upregulated","ENSG00000287839","","protein_coding"
"ENSG00000144045.14",91.493788841535,6.10037868625747,0.5125980990145,11.9008999408812,1.17077721355893e-32,5.07858130996076e-31,"Upregulated","ENSG00000144045","DQX1","protein_coding"
"ENSG00000227674.3",24.5793319446393,6.59447506231937,0.554207303906348,11.8989320707937,1.19871291861658e-32,5.18985612193427e-31,"Upregulated","ENSG00000227674","LINC00355","lncRNA"
"ENSG00000163156.12",1142.7616178237,1.40127493084975,0.117788637865285,11.8965203796005,1.2338532411846e-32,5.33184109736235e-31,"Upregulated","ENSG00000163156","SCNM1","protein_coding"
"ENSG00000165682.14",84.7581068743243,-5.17842600932287,0.435436175448984,-11.8925029689674,1.29467573474499e-32,5.58405682177487e-31,"Downregulated","ENSG00000165682","CLEC1B","protein_coding"
"ENSG00000250571.7",415.191342561825,1.64431960862321,0.138489208637155,11.8732688619181,1.62972852340836e-32,7.01585782899093e-31,"Upregulated","ENSG00000250571","GLI4","protein_coding"
"ENSG00000109445.11",1053.8364924972,-1.03673638903687,0.0873624972670119,-11.8670644895627,1.75518787451451e-32,7.5416673700784e-31,"Downregulated","ENSG00000109445","ZNF330","protein_coding"
"ENSG00000126838.10",1018.24183456906,-4.32122922543464,0.364165015533832,-11.8661294773198,1.77490877628217e-32,7.61201443111203e-31,"Downregulated","ENSG00000126838","PZP","protein_coding"
"ENSG00000226696.6",47.5400570531528,1.57876623675929,0.133050851340273,11.8658860191857,1.78007970207551e-32,7.61981386594657e-31,"Upregulated","ENSG00000226696","LENG8-AS1","lncRNA"
"ENSG00000125967.17",1935.24883507646,1.47678001304306,0.124485645499775,11.8630546286217,1.84132690806492e-32,7.8671730489315e-31,"Upregulated","ENSG00000125967","NECAB3","protein_coding"
"ENSG00000176444.19",1340.60870105833,1.01899694506102,0.0860842639177348,11.8372034409774,2.50672685474166e-32,1.06700189903142e-30,"Upregulated","ENSG00000176444","CLK2","protein_coding"
"ENSG00000176641.11",1815.13291641873,-1.8120089011761,0.153150078221028,-11.8315897858112,2.68016909760918e-32,1.13869614184405e-30,"Downregulated","ENSG00000176641","RNF152","protein_coding"
"ENSG00000128298.17",565.868159145572,3.00067487514359,0.253798278138983,11.8230702633072,2.96641297147058e-32,1.25561576986082e-30,"Upregulated","ENSG00000128298","BAIAP2L2","protein_coding"
"ENSG00000204366.4",114.265384167259,1.89844029924594,0.160597480756001,11.8211088387512,3.03649905237522e-32,1.28289262937711e-30,"Upregulated","ENSG00000204366","ZBTB12","protein_coding"
"ENSG00000136943.11",133.811340810719,3.82221532062809,0.323425777273361,11.8179056501039,3.15450817535201e-32,1.33027775186922e-30,"Upregulated","ENSG00000136943","CTSV","protein_coding"
"ENSG00000214290.8",94.8194070021833,2.8548935858943,0.241764989131229,11.8085484426559,3.52595930667203e-32,1.48416768593806e-30,"Upregulated","ENSG00000214290","POU2AF3","protein_coding"
"ENSG00000134013.16",600.807594955258,1.62057109712152,0.137278397943783,11.8049971546519,3.6780341432164e-32,1.54531822690035e-30,"Upregulated","ENSG00000134013","LOXL2","protein_coding"
"ENSG00000196550.10",19.4530698803822,2.73550729969622,0.23199183324846,11.7913948150344,4.32321092181977e-32,1.81303660983327e-30,"Upregulated","ENSG00000196550","FAM72A","protein_coding"
"ENSG00000228526.7",158.204150822292,1.80531543564254,0.153140217172065,11.7886435645714,4.46677111649085e-32,1.86979203458263e-30,"Upregulated","ENSG00000228526","MIR34AHG","lncRNA"
"ENSG00000174010.9",608.32306850906,-1.366399376299,0.115942948393811,-11.785101165945,4.65860460308116e-32,1.94650887183887e-30,"Downregulated","ENSG00000174010","KLHL15","protein_coding"
"ENSG00000166856.3",70.2994693140385,-3.38475865825417,0.287264687903926,-11.7827174754809,4.79227201629584e-32,1.99868519138357e-30,"Downregulated","ENSG00000166856","ACKR5","protein_coding"
"ENSG00000260261.2",28.91342684498,1.96055990128426,0.166446270018369,11.7789356353128,5.01219716991105e-32,2.08657951780363e-30,"Upregulated","ENSG00000260261","","transcribed_unprocessed_pseudogene"
"ENSG00000173846.13",357.287570392961,-1.64654924950227,0.139945917671503,-11.7656111510679,5.86997236501858e-32,2.43920423869967e-30,"Downregulated","ENSG00000173846","PLK3","protein_coding"
"ENSG00000266976.3",730.43437995759,6.20305601110138,0.52727481475699,11.7643699973803,5.95693514212918e-32,2.47082364563132e-30,"Upregulated","ENSG00000266976","ERVE-5","lncRNA"
"ENSG00000260285.1",32.8411384838006,2.116735265366,0.180019688536424,11.7583542254475,6.39690402822439e-32,2.64848139456358e-30,"Upregulated","ENSG00000260285","TRMT61A-DT","lncRNA"
"ENSG00000128652.11",11.220012872798,4.48040110398391,0.381128276408988,11.75562502525,6.60700333007749e-32,2.73049428532111e-30,"Upregulated","ENSG00000128652","HOXD3","protein_coding"
"ENSG00000118785.14",26650.3633126154,4.32200502821666,0.367829404100211,11.7500259088563,7.05971992464414e-32,2.90597365531331e-30,"Upregulated","ENSG00000118785","SPP1","protein_coding"
"ENSG00000134291.12",2845.01701228266,1.48061325242506,0.126010675048301,11.7499033463437,7.06996670210411e-32,2.90597365531331e-30,"Upregulated","ENSG00000134291","TMEM106C","protein_coding"
"ENSG00000204356.14",3086.25411488598,1.32927245031576,0.113129172638555,11.750041296269,7.05843451001913e-32,2.90597365531331e-30,"Upregulated","ENSG00000204356","NELFE","protein_coding"
"ENSG00000187951.11",51.7934572995742,2.27154612669264,0.193380272767346,11.7465245766072,7.35833625187183e-32,3.01904301453153e-30,"Upregulated","ENSG00000187951","","lncRNA"
"ENSG00000150551.11",94.0845947465189,3.81214994781533,0.324539252217858,11.7463447695883,7.37400545062886e-32,3.02002061068097e-30,"Upregulated","ENSG00000150551","LYPD1","protein_coding"
"ENSG00000268089.3",15.7241550789133,4.65148674691589,0.396112748603707,11.7428352490858,7.68656158169094e-32,3.14236591280279e-30,"Upregulated","ENSG00000268089","GABRQ","protein_coding"
"ENSG00000286042.1",121.454602637028,5.98636753251939,0.509821599122109,11.7420830008529,7.7552494632622e-32,3.16475440394883e-30,"Upregulated","ENSG00000286042","LCAL1","lncRNA"
"ENSG00000160050.15",172.349744502414,2.37018377938478,0.201892447614793,11.7398337946105,7.9642811378756e-32,3.24423136673678e-30,"Upregulated","ENSG00000160050","CCDC28B","protein_coding"
"ENSG00000163507.14",137.34673008108,2.14538774841058,0.182749977328685,11.7394692999167,7.99867849968038e-32,3.25241435237451e-30,"Upregulated","ENSG00000163507","CIP2A","protein_coding"
"ENSG00000230124.8",1323.71819236198,1.06506173440053,0.0907584062956847,11.7351304178991,8.41964431290795e-32,3.41747348629282e-30,"Upregulated","ENSG00000230124","ACBD6","protein_coding"
"ENSG00000138744.16",1038.24320860773,-1.64405646521597,0.140109736874283,-11.7340628987915,8.52654455817799e-32,3.45469443506926e-30,"Downregulated","ENSG00000138744","NAAA","protein_coding"
"ENSG00000138795.10",271.232885013752,2.93096306242486,0.249796373132926,11.7334091991207,8.59266949743676e-32,3.47529141773554e-30,"Upregulated","ENSG00000138795","LEF1","protein_coding"
"ENSG00000109881.17",480.245954712631,1.65257967049579,0.140926903202951,11.7265024132112,9.32320358342107e-32,3.76405714833323e-30,"Upregulated","ENSG00000109881","CCDC34","protein_coding"
"ENSG00000239382.10",41.3905856285956,1.6548427522452,0.141123570689749,11.7261967236024,9.35692422003492e-32,3.77097318300343e-30,"Upregulated","ENSG00000239382","ALKBH6","protein_coding"
"ENSG00000105609.17",344.719138463565,-2.0036581190724,0.170878433052081,-11.7256349047964,9.41921458055809e-32,3.78935836134664e-30,"Downregulated","ENSG00000105609","LILRB5","protein_coding"
"ENSG00000106268.15",456.827514118735,1.82036234978762,0.155268810401,11.7239408551293,9.60954173211309e-32,3.85909688287863e-30,"Upregulated","ENSG00000106268","NUDT1","protein_coding"
"ENSG00000180011.7",1156.38977689114,-1.07641559704621,0.0919398060013987,-11.707829762332,1.16216304593317e-31,4.65069824543327e-30,"Downregulated","ENSG00000180011","PTGR3","protein_coding"
"ENSG00000104738.18",2004.62864781395,1.60558748762056,0.137294502670052,11.694477611235,1.36021604276216e-31,5.4336925574664e-30,"Upregulated","ENSG00000104738","MCM4","protein_coding"
